,Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
2201,1:15:00 PM,4,Saturday,47,29,28,9,113,high
2202,4:45:00 AM,21,Sunday,100,15,8,20,143,normal
2203,3:15:00 PM,31,Tuesday,90,25,18,20,153,normal
2204,10:30:00 AM,8,Wednesday,56,18,9,23,106,normal
2205,8:45:00 PM,30,Monday,58,24,14,24,120,high
2206,1:45:00 PM,24,Tuesday,53,19,33,9,114,high
2207,6:15:00 AM,29,Sunday,147,31,46,0,224,heavy
2208,6:30:00 PM,25,Wednesday,148,27,39,6,220,heavy
2209,3:00:00 PM,30,Monday,20,19,25,8,72,normal
2210,9:30:00 PM,4,Saturday,56,20,11,25,112,high
2211,3:00:00 PM,5,Sunday,114,21,10,9,154,normal
2212,8:00:00 PM,22,Saturday,85,13,16,24,138,high
2213,5:00:00 PM,15,Sunday,125,35,37,5,202,heavy
2214,4:00:00 PM,22,Saturday,132,12,27,9,180,heavy
2215,10:00:00 PM,9,Thursday,17,4,1,20,42,normal
2216,4:30:00 AM,24,Tuesday,95,15,4,19,133,normal
2217,3:45:00 AM,29,Sunday,18,0,0,20,38,normal
2218,5:15:00 PM,16,Monday,103,17,23,8,151,normal
2219,4:15:00 PM,16,Monday,145,12,41,6,204,heavy
2220,7:45:00 PM,4,Saturday,71,14,17,30,132,high
2221,7:30:00 PM,26,Thursday,87,9,16,26,138,high
2222,5:45:00 PM,30,Monday,107,35,23,8,173,heavy
2223,10:30:00 PM,14,Saturday,17,1,1,17,36,normal
2224,2:15:00 AM,27,Friday,16,1,1,32,50,normal
2225,7:15:00 PM,23,Monday,53,15,13,23,104,normal
2226,9:15:00 PM,1,Wednesday,71,16,14,9,110,low
2227,10:30:00 AM,9,Thursday,26,16,13,16,71,normal
2228,6:30:00 PM,9,Thursday,135,31,34,8,208,heavy
2229,7:15:00 AM,18,Wednesday,120,22,29,1,172,heavy
2230,6:00:00 PM,11,Wednesday,116,23,20,8,167,normal
2231,7:45:00 AM,25,Wednesday,103,21,20,0,144,normal
2232,5:00:00 PM,26,Thursday,132,12,45,9,198,heavy
2233,11:00:00 AM,8,Wednesday,36,9,8,28,81,normal
2234,2:30:00 AM,3,Friday,15,1,0,26,42,normal
2235,9:45:00 PM,26,Thursday,101,15,12,35,163,high
2236,2:00:00 AM,18,Wednesday,15,0,1,37,53,normal
2237,4:45:00 PM,13,Friday,62,28,21,2,113,normal
2238,2:45:00 PM,14,Saturday,79,14,23,6,122,normal
2239,10:15:00 PM,13,Friday,11,2,0,15,28,normal
2240,11:45:00 PM,14,Saturday,18,1,1,35,55,normal
2241,9:15:00 AM,13,Friday,132,47,25,0,204,heavy
2242,1:00:00 PM,25,Wednesday,40,10,11,28,89,normal
2243,4:30:00 AM,20,Friday,27,15,6,10,58,low
2244,2:45:00 PM,17,Tuesday,47,14,29,6,96,normal
2245,7:30:00 AM,16,Monday,102,13,31,2,148,high
2246,8:45:00 PM,2,Thursday,100,17,16,33,166,high
2247,2:15:00 PM,21,Sunday,86,13,11,20,130,normal
2248,1:30:00 PM,19,Thursday,24,20,7,9,60,low
2249,8:00:00 AM,31,Tuesday,147,21,41,5,214,heavy
2250,9:00:00 AM,18,Wednesday,120,27,38,4,189,heavy
2251,7:30:00 PM,10,Tuesday,61,18,15,27,121,high
2252,6:15:00 AM,6,Monday,123,27,22,4,176,heavy
2253,2:30:00 AM,6,Monday,18,5,0,22,45,normal
2254,6:30:00 AM,10,Tuesday,111,28,20,3,162,normal
2255,1:30:00 PM,4,Saturday,51,27,10,20,108,normal
2256,7:45:00 PM,3,Friday,35,10,0,2,47,low
2257,9:30:00 AM,14,Saturday,13,11,39,7,70,normal
2258,12:30:00 PM,28,Saturday,65,10,8,22,105,normal
2259,7:15:00 AM,15,Sunday,150,13,31,4,198,heavy
2260,8:15:00 PM,2,Thursday,80,17,11,15,123,normal
2261,5:00:00 AM,11,Wednesday,81,25,1,18,125,normal
2262,3:00:00 AM,8,Wednesday,17,5,1,17,40,normal
2263,1:30:00 PM,28,Saturday,84,11,11,9,115,normal
2264,5:45:00 PM,29,Sunday,117,10,47,9,183,heavy
2265,1:15:00 PM,18,Wednesday,29,18,29,20,96,normal
2266,6:15:00 AM,11,Wednesday,125,39,49,3,216,heavy
2267,2:15:00 AM,16,Monday,10,1,1,21,33,normal
2268,3:15:00 PM,16,Monday,74,18,37,11,140,high
2269,2:00:00 AM,21,Sunday,18,5,0,29,52,normal
2270,7:30:00 PM,16,Monday,102,22,17,23,164,high
2271,2:30:00 AM,16,Monday,20,5,1,40,66,normal
2272,8:15:00 PM,11,Wednesday,55,17,12,19,103,normal
2273,1:30:00 PM,16,Monday,20,17,9,5,51,low
2274,4:00:00 AM,28,Saturday,18,3,0,17,38,normal
2275,4:00:00 AM,24,Tuesday,10,1,0,12,23,low
2276,3:45:00 AM,8,Wednesday,10,5,0,39,54,normal
2277,3:45:00 PM,18,Wednesday,40,15,28,5,88,normal
2278,5:00:00 AM,8,Wednesday,99,25,6,6,136,normal
2279,6:00:00 PM,29,Sunday,112,13,37,6,168,heavy
2280,10:45:00 AM,1,Wednesday,49,22,16,5,92,normal
2281,9:30:00 PM,13,Friday,21,2,5,15,43,normal
2282,11:00:00 PM,11,Wednesday,18,5,0,21,44,normal
2283,3:30:00 PM,17,Tuesday,99,24,30,10,163,high
2284,2:45:00 PM,23,Monday,107,11,26,19,163,high
2285,2:15:00 PM,22,Saturday,96,16,39,17,168,heavy
2286,3:30:00 PM,18,Wednesday,96,19,14,18,147,normal
2287,12:45:00 PM,7,Tuesday,65,9,15,22,111,normal
2288,6:15:00 AM,26,Thursday,145,21,40,5,211,heavy
2289,12:45:00 PM,8,Wednesday,58,10,5,27,100,normal
2290,4:30:00 PM,8,Wednesday,145,20,47,8,220,heavy
2291,9:15:00 AM,19,Thursday,23,8,40,27,98,normal
2292,9:15:00 PM,29,Sunday,73,9,13,5,100,low
2293,8:30:00 PM,13,Friday,22,3,6,1,32,low
2294,10:45:00 AM,18,Wednesday,23,3,37,18,81,normal
2295,9:00:00 PM,8,Wednesday,99,19,15,28,161,high
2296,1:45:00 AM,19,Thursday,13,1,0,28,42,normal
2297,4:00:00 PM,16,Monday,111,32,43,5,191,heavy
2298,9:00:00 AM,13,Friday,53,19,1,10,83,low
2299,2:45:00 PM,6,Monday,84,12,15,15,126,normal
2300,3:15:00 PM,13,Friday,56,28,6,2,92,low
2301,6:15:00 PM,5,Sunday,149,13,22,9,193,heavy
2302,1:45:00 PM,29,Sunday,76,29,15,19,139,normal
2303,5:45:00 AM,25,Wednesday,58,25,2,5,90,low
2304,3:00:00 PM,9,Thursday,53,21,6,11,91,low
2305,9:45:00 PM,13,Friday,31,2,1,9,43,low
2306,9:00:00 AM,31,Tuesday,145,25,20,5,195,heavy
2307,2:45:00 PM,12,Thursday,118,25,31,13,187,heavy
2308,2:00:00 PM,13,Friday,171,49,15,0,235,heavy
2309,5:15:00 AM,20,Friday,33,6,0,11,50,low
2310,4:45:00 PM,7,Tuesday,134,23,28,10,195,heavy
2311,11:15:00 PM,20,Friday,11,2,0,35,48,normal
2312,12:00:00 AM,19,Thursday,13,5,0,12,30,low
2313,6:15:00 PM,3,Friday,59,27,5,2,93,low
2314,6:30:00 PM,20,Friday,83,20,23,2,128,normal
2315,3:15:00 PM,20,Friday,66,29,24,1,120,normal
2316,8:15:00 PM,5,Sunday,82,8,17,29,136,high
2317,3:00:00 AM,25,Wednesday,10,4,1,37,52,normal
2318,1:30:00 PM,29,Sunday,75,20,7,11,113,normal
2319,7:30:00 AM,25,Wednesday,106,32,42,2,182,heavy
2320,7:15:00 PM,28,Saturday,94,14,14,24,146,high
2321,2:00:00 PM,14,Saturday,105,14,8,19,146,normal
2322,10:30:00 AM,1,Wednesday,31,23,19,12,85,normal
2323,11:30:00 AM,11,Wednesday,51,9,7,30,97,normal
2324,6:30:00 PM,4,Saturday,121,37,34,6,198,heavy
2325,3:15:00 AM,24,Tuesday,10,2,1,12,25,low
2326,11:00:00 AM,14,Saturday,54,5,13,23,95,normal
2327,6:00:00 AM,11,Wednesday,125,13,26,2,166,high
2328,3:15:00 AM,25,Wednesday,15,4,0,38,57,normal
2329,6:45:00 PM,9,Thursday,106,22,16,20,164,normal
2330,5:30:00 PM,13,Friday,87,24,11,2,124,normal
2331,2:00:00 PM,10,Tuesday,88,26,31,19,164,high
2332,8:30:00 AM,29,Sunday,135,23,37,5,200,heavy
2333,9:15:00 PM,8,Wednesday,93,14,20,17,144,normal
2334,4:15:00 AM,9,Thursday,85,24,5,5,119,normal
2335,12:00:00 PM,23,Monday,45,8,13,29,95,normal
2336,8:45:00 PM,18,Wednesday,74,9,13,6,102,low
2337,6:00:00 PM,2,Thursday,149,17,41,9,216,heavy
2338,10:30:00 AM,2,Thursday,77,23,14,20,134,normal
2339,10:00:00 AM,9,Thursday,47,20,18,16,101,normal
2340,5:30:00 PM,9,Thursday,138,27,21,7,193,heavy
2341,4:00:00 AM,13,Friday,11,0,0,27,38,normal
2342,12:30:00 PM,13,Friday,159,44,23,2,228,heavy
2343,12:45:00 PM,25,Wednesday,22,5,6,26,59,normal
2344,3:30:00 AM,10,Tuesday,129,22,42,1,194,heavy
2345,12:15:00 AM,5,Sunday,11,5,0,14,30,normal
2346,11:45:00 PM,27,Friday,12,0,0,17,29,normal
2347,5:30:00 AM,29,Sunday,86,5,1,13,105,normal
2348,2:15:00 AM,29,Sunday,17,4,1,20,42,normal
2349,9:30:00 AM,27,Friday,180,69,29,1,279,heavy
2350,3:15:00 AM,22,Saturday,18,2,1,12,33,low
2351,12:15:00 PM,5,Sunday,40,8,12,21,81,normal
2352,6:15:00 PM,1,Wednesday,144,20,22,7,193,heavy
2353,8:30:00 AM,18,Wednesday,107,13,31,4,155,high
2354,8:45:00 AM,13,Friday,58,7,5,13,83,normal
2355,10:00:00 AM,15,Sunday,82,17,31,20,150,high
2356,12:00:00 AM,14,Saturday,18,4,0,33,55,normal
2357,4:45:00 AM,14,Saturday,98,0,9,19,126,normal
2358,8:00:00 AM,27,Friday,31,14,3,14,62,normal
2359,2:30:00 PM,2,Thursday,34,17,21,14,86,normal
2360,10:00:00 AM,26,Thursday,84,11,27,26,148,high
2361,12:15:00 AM,16,Monday,13,3,0,26,42,normal
2362,3:45:00 PM,5,Sunday,56,17,15,8,96,low
2363,2:30:00 PM,16,Monday,105,30,24,8,167,normal
2364,12:15:00 PM,20,Friday,175,59,11,3,248,heavy
2365,11:00:00 PM,15,Sunday,10,0,1,31,42,normal
2366,9:00:00 PM,28,Saturday,104,22,10,14,150,normal
2367,12:45:00 PM,2,Thursday,38,8,15,27,88,normal
2368,4:45:00 PM,28,Saturday,105,20,23,7,155,normal
2369,4:30:00 AM,29,Sunday,102,17,2,14,135,normal
2370,4:15:00 AM,31,Tuesday,98,5,1,17,121,normal
2371,6:00:00 AM,25,Wednesday,113,40,36,4,193,heavy
2372,1:30:00 AM,2,Thursday,10,4,1,11,26,low
2373,1:15:00 AM,2,Thursday,14,3,0,39,56,normal
2374,4:30:00 PM,27,Friday,75,24,8,0,107,low
2375,6:15:00 PM,31,Tuesday,124,30,44,10,208,heavy
2376,1:30:00 PM,12,Thursday,14,21,7,18,60,normal
2377,2:30:00 AM,8,Wednesday,19,0,1,13,33,normal
2378,12:15:00 AM,31,Tuesday,19,3,0,18,40,normal
2379,6:45:00 AM,30,Monday,125,11,24,0,160,normal
